"filename", "language", "JavaScript", "Markdown", "Vue", "JSON", "HTML", "Properties", "CSS", "comment", "blank", "total"
"f:\JavaProject\SpringCloud\projects\OpenTool-Cloud\opentool-ui\src\components\menu\dashboard\form-design\step-form-parts\graph\KnowlegeGraph.vue", "Vue", 0, 0, 69, 0, 0, 0, 0, 2, 10, 81
"f:\JavaProject\SpringCloud\projects\OpenTool-Cloud\opentool-ui\src\components\menu\dashboard\workbench-tab-pane\PapaerList.vue", "Vue", 0, 0, 177, 0, 0, 0, 0, 7, 10, 194
"f:\JavaProject\SpringCloud\projects\OpenTool-Cloud\opentool-ui\src\components\menu\dashboard\workbench-tab-pane\ServiceList.vue", "Vue", 0, 0, 177, 0, 0, 0, 0, 7, 10, 194
"f:\JavaProject\SpringCloud\projects\OpenTool-Cloud\opentool-ui\src\components\menu\dashboard\workbench-tab-pane\UserList.vue", "Vue", 0, 0, 226, 0, 0, 0, 0, 22, 25, 273
"f:\JavaProject\SpringCloud\projects\OpenTool-Cloud\opentool-ui\src\components\menu\general-tool\JsonTool.vue", "Vue", 0, 0, 8, 0, 0, 0, 0, 0, 2, 10
"f:\JavaProject\SpringCloud\projects\OpenTool-Cloud\opentool-ui\src\components\menu\general-tool\editor\MarkDown.vue", "Vue", 0, 0, 12, 0, 0, 0, 0, 0, 2, 14
"f:\JavaProject\SpringCloud\projects\OpenTool-Cloud\opentool-ui\src\components\menu\general-tool\editor\RichTextEditor.vue", "Vue", 0, 0, 12, 0, 0, 0, 0, 0, 2, 14
"f:\JavaProject\SpringCloud\projects\OpenTool-Cloud\opentool-ui\src\components\menu\general-tool\editor\markdowneditor\CherryMarkDown.vue", "Vue", 0, 0, 51, 0, 0, 0, 0, 1, 5, 57
"f:\JavaProject\SpringCloud\projects\OpenTool-Cloud\opentool-ui\src\components\menu\general-tool\editor\wangEditor\WangRichEditor.vue", "Vue", 0, 0, 58, 0, 0, 0, 0, 4, 11, 73
"f:\JavaProject\SpringCloud\projects\OpenTool-Cloud\opentool-ui\src\components\menu\general-tool\image-tool\FormatConverter.vue", "Vue", 0, 0, 118, 0, 0, 0, 0, 1, 9, 128
"f:\JavaProject\SpringCloud\projects\OpenTool-Cloud\opentool-ui\src\components\menu\general-tool\image-tool\ImageResize.vue", "Vue", 0, 0, 10, 0, 0, 0, 0, 0, 2, 12
"f:\JavaProject\SpringCloud\projects\OpenTool-Cloud\opentool-ui\src\components\menu\low-code-design-platform\LowCodeGenerator.vue", "Vue", 0, 0, 8, 0, 0, 0, 0, 0, 2, 10
"f:\JavaProject\SpringCloud\projects\OpenTool-Cloud\opentool-ui\src\config\config.js", "JavaScript", 5, 0, 0, 0, 0, 0, 0, 1, 2, 8
"f:\JavaProject\SpringCloud\projects\OpenTool-Cloud\opentool-ui\src\lang\en_US.js", "JavaScript", 103, 0, 0, 0, 0, 0, 0, 0, 2, 105
"f:\JavaProject\SpringCloud\projects\OpenTool-Cloud\opentool-ui\src\lang\index.js", "JavaScript", 11, 0, 0, 0, 0, 0, 0, 1, 2, 14
"f:\JavaProject\SpringCloud\projects\OpenTool-Cloud\opentool-ui\src\lang\zh_CN.js", "JavaScript", 103, 0, 0, 0, 0, 0, 0, 0, 0, 103
"f:\JavaProject\SpringCloud\projects\OpenTool-Cloud\opentool-ui\src\live2D\iconfont.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"f:\JavaProject\SpringCloud\projects\OpenTool-Cloud\opentool-ui\src\live2D\live2d.min.js", "JavaScript", 7471, 0, 0, 0, 0, 0, 0, 0, 1, 7472
"f:\JavaProject\SpringCloud\projects\OpenTool-Cloud\opentool-ui\src\live2D\live2dcubismcore.js", "JavaScript", 469, 0, 0, 0, 0, 0, 0, 215, 0, 684
"f:\JavaProject\SpringCloud\projects\OpenTool-Cloud\opentool-ui\src\live2D\live2dcubismcore.min.js", "JavaScript", 15646, 0, 0, 0, 0, 0, 0, 8, 162, 15816
"f:\JavaProject\SpringCloud\projects\OpenTool-Cloud\opentool-ui\src\main.js", "JavaScript", 23, 0, 0, 0, 0, 0, 0, 7, 6, 36
"f:\JavaProject\SpringCloud\projects\OpenTool-Cloud\opentool-ui\src\router\index.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
"f:\JavaProject\SpringCloud\projects\OpenTool-Cloud\opentool-ui\src\router\routes.js", "JavaScript", 26, 0, 0, 0, 0, 0, 0, 0, 1, 27
"f:\JavaProject\SpringCloud\projects\OpenTool-Cloud\opentool-ui\vite.config.js", "JavaScript", 11, 0, 0, 0, 0, 0, 0, 0, 3, 14
"Total", "-", 23887, 49, 4301, 205281, 846, 14, 554, 504, 871, 236307
